,Product_code,Product_name,Rating,number of reveiws,Price,Images,Link,Reveiw Link
0,B08CKY5XX3,"ASUS VivoBook 15 (2020), 39.6 cm HD, Dual Core Intel Celeron N4020, Thin and Light Laptop (4GB RAM/256GB SSD/Integrated Graphics/Windows 10 Home/Transparent Silver/1.8 Kg), X515MA-BR002T  ",4.1 out of 5 stars,659,"₹27,639",https://m.media-amazon.com/images/I/71S8U9VzLTL._AC_UY218_.jpg,"price,battery,quality,office,weight","37,28,25,16,15"
1,B095YC11CF,"HP 15 10th Gen Intel Core i3 Thin and Light 15.6 inches FHD Laptop (8GB/1TB HDD/M.2 Slot/Windows 10/MS Office/Jet Black, 1.74 kg) 15s-du1066TU  ",3.8 out of 5 stars,1511,"₹40,990",https://m.media-amazon.com/images/I/81Ne5qKmE8L._AC_UY218_.jpg,"time,battery,performance,quality,money","54,50,39,38,36"
2,B08X4N3DW2,"Dell Inspiron 3502 15.6"" (39.62 cms) HD Display Laptop (Pentium Silver N5030 / 4GB / 256GB SSD / Integrated Graphics / Win 10 + MSO / Accent Black) D560427WIN9BE  ",4.2 out of 5 stars,276,"₹44,125",https://m.media-amazon.com/images/I/51jPUwqQTFL._AC_UY218_.jpg,"quality,battery,processor,money,screen","14,12,11,10,9"
3,B09G9ZPV38,"Lenovo IdeaPad Slim 1 Intel Celeron N4020 11.6"" (29.46cm) HD Thin & Light Laptop (4GB/256 GB SSD/Windows 10/MS Office/Platinum Grey/1.2Kg), 81VT0071IN  ",3.8 out of 5 stars,92,"₹25,990",https://m.media-amazon.com/images/I/61km1VkaCsL._AC_UY218_.jpg,"work,classes,money,screen,weight","4,4,4,4,3"
4,B0928NL6F3,"HP 14 11th Gen Intel Core i5 Processor 14 inches HD Laptop, 8GB/512GB SSD/Windows 10/MS Office (Natural Silver/1.46Kg), 14s-dq2535TU  ",4.1 out of 5 stars,417,"₹57,990",https://m.media-amazon.com/images/I/71bJqS8ZLTL._AC_UY218_.jpg,"quality,battery,weight,time,screen","17,11,10,8,8"
5,B08C5W6PL2,"HP Chromebook 14-inch (35.56 cms) Thin & Light Touchscreen Laptop (Celeron N4020/4GB/64GB eMMC + 256GB Expandable Storage/Chrome OS/1.46 kgs Light/ Mineral Silver), 14a-na0003TU  ",3.8 out of 5 stars,862,"₹26,750",https://m.media-amazon.com/images/I/613WULNEr1L._AC_UY218_.jpg,"screen,apps,quality,battery,windows","72,42,40,40,38"
6,B095BYNN8Z,"Acer Extensa 15 Thin & Light Intel Processor Pentium Silver N5030 15.6 inches Business Laptop (4GB RAM/1TB HDD/Windows 10 Home/Integrated Graphic Card/Black/1.9 Kg, EX215-31)  ",3.6 out of 5 stars,295,"₹29,800",https://m.media-amazon.com/images/I/816U-xDHnKS._AC_UY218_.jpg,"money,quality,price,battery,display","12,11,10,10,7"
7,B08S3MGDS3,"HP 15 11th Gen Intel Core i3 Processor 15.6"" (39.62cms) FHD Laptop with Alexa Built-in(i3-1115G4/8GB/1TB HDD/M.2 Slot/Win 10/MS Office/Natural Silver/1.76 Kg), 15s-du3038TU  ",3.5 out of 5 stars,445,"₹42,990",https://m.media-amazon.com/images/I/81pG0gZywML._AC_UY218_.jpg,"time,performance,money,quality,battery","24,15,14,11,10"
8,B083RD58F6,"HP 15 db1069AU 15.6"" (39.62cms) ) Laptop (3rd Gen Ryzen 3 3200U/4GB/1TB HDD/Windows 10/MS Office/Radeon Vega 3 Graphics), Jet Black  ",3.7 out of 5 stars,1255,"₹31,999",https://m.media-amazon.com/images/I/71JZWpHPV+L._AC_UY218_.jpg,"battery,time,money,ram,office","43,41,39,29,28"
9,B09G9YCHZ8,"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 15.6"" (39.62cm) HD Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/2 Year Warranty/Platinum Grey/1.85Kg), 81WE01P5IN  ",4.0 out of 5 stars,466,"₹40,500",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,"battery,quality,camera,weight,service","33,32,27,19,16"
10,B09CCR7JVV,"ASUS VivoBook 14 (2021) 14.0-inch (35.56 cms) FHD, Intel Pentium Silver N5030, Thin and Light Laptop (4GB/256GB SSD/Office 2019/Windows 10/Integrated Graphics/Silver/1.6 Kg), X415MA-EK111TS  ",3.9 out of 5 stars,17,"₹29,990",https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,https://www.amazon.in/ASUS-14-0-inch-Pentium-Silver-N5030-Integrated-X415MA-EK111TS/dp/B09CCR7JVV/ref=sr_1_15?keywords=laptop&qid=1636205406&sr=8-15,https://www.amazon.in/ASUS-14-0-inch-Pentium-Silver-N5030-Integrated-X415MA-EK111TS/product-reviews/B09CCR7JVV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
11,B09F3QP9JS,"Dell 15 (2021) Laptop i3-1115G4, 8GB, 256GB SSD, Win 10 + MS Office, Integrated Graphics, 15.6"" (39.61 cms) FHD Display, Carbon Color (Inspiron 3511, D560581WIN9BE)  ",3.7 out of 5 stars,128,"₹43,090",https://m.media-amazon.com/images/I/61XR0oGhF6L._AC_UY218_.jpg,"quality,battery,keyboard,screen,performance","27,15,15,14,11"
12,B08XNZD56X,"HP 15 11th Gen Intel Core i5 Processor 39.62 cm (15.6-inch) FHD Laptop (8GB/512GB SSD +32GB Intel Optane/Win 10/MS Office/Jet Black/1.69 Kg), 15s-fq2071TU  ",3.9 out of 5 stars,146,"₹55,990",https://m.media-amazon.com/images/I/71fvR6NCIFL._AC_UY218_.jpg,"quality,performance,keyboard,screen,time","22,10,10,9,9"
13,B095YC5VH4,"HP 15 (2021) Thin & Light 10th Gen Intel Core i3 Laptop, 8GB RAM, 512GB SSD, 39.62 cms (15.6"") FHD Screen, Windows 10, MS Office, Jet Black (15s-du1516TU)  ",3.8 out of 5 stars,54,"₹43,990",https://m.media-amazon.com/images/I/81Ne5qKmE8L._AC_UY218_.jpg,"screen,time,battery,person,lappy","3,3,2,2,2"
14,B0924PSV78,"RDP ThinBook 1010 - Intel Celeron Quad Core Processor, 4GB RAM, 64GB Storage, Windows 10 Pro, 14.1” HD Screen  ",3.1 out of 5 stars,371,"₹19,990",https://m.media-amazon.com/images/I/51C6EHkMQpS._AC_UY218_.jpg,"service,money,quality,customer,media","44,36,35,32,32"
15,B09DMRQ6XB,"Lenovo Ideapad Slim 3 10th Gen Intel Core i3 15.6"" (39.62cm) FHD Thin & Light Laptop (4GB/256 GB SSD/UHD Graphics/Windows 10/MS Office/2 Year Warranty/Platinum Grey/1.7Kg), 81WB0112IN  ",3.8 out of 5 stars,128,"₹34,990",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,"speed,hdd,battery,quality,time","8,6,5,4,4"
16,B09FL5CK19,"HP 15 Ryzen 3 Thin & Light 15.6-inch (39.6 cms) FHD Laptop (Ryzen 3 3250U/8GB/256GB SSD/Windows 10/MS Office/1.69 kg), 15s-gy0501AU, Silver  ",3.9 out of 5 stars,24,"₹38,990",https://m.media-amazon.com/images/I/71SMr4ZGf1L._AC_UY218_.jpg,"battery,warranty,slip,warrant,licence","5,4,3,3,2"
17,B09G9ZVCKQ,"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 15.6"" (39.62cm) FHD Thin & Light Laptop (4GB/256GB SSD/Windows 10/MS Office/2 Year Warranty/Platinum Grey/1.7Kg), 81WB010XIN  ",3.2 out of 5 stars,4,"₹37,190",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WB010XIN/dp/B09G9ZVCKQ/ref=sr_1_22?keywords=laptop&qid=1636205411&sr=8-22,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WB010XIN/product-reviews/B09G9ZVCKQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
18,B09F3QJG6Z,"Dell 15 (2021) i3-1005G1 Laptop, 8GB, 1TB HDD, Win 10 + MS Office, Integrated Graphics, 15.6"" (39.61 cms) FHD Display, Carbon Color (Inspiron 3511, D560592WIN9BE)  ",1.0 out of 5 stars,1,"₹57,990",https://m.media-amazon.com/images/I/61XR0oGhF6L._AC_UY218_.jpg,https://www.amazon.in/Dell-i3-1005G1-Integrated-3511-D560592WIN9BE/dp/B09F3QJG6Z/ref=sr_1_25?keywords=laptop&qid=1636205411&sr=8-25,
19,B09BCSPX7X,"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit Keyboard/2 Year Warranty/Arctic Grey/1.65Kg), 82H80156IN  ",4.0 out of 5 stars,28,"₹49,990",https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UY218_.jpg,"quality,storage,battery,performance,display","6,5,3,3,3"
20,B099X41XHY,"Dell Inspiron 3505 15.6"" FHD AG Display Laptop (R3-3250U/ 8GB DDR4/ 256GB SSD/ Win 10 + MS Office/ Radeon Graphics/ Soft Mint Color) D560486WIN9S  ",3.4 out of 5 stars,42,"₹36,990",https://m.media-amazon.com/images/I/51UZShSOtFL._AC_UY218_.jpg,"description,experience,money,space,time","3,3,3,2,2"
21,B098P62W63,"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Core i5-10300H 10th Gen, GTX 1650 Ti 4GB Graphics, Gaming Laptop (8GB/512GB SSD/1-Month Office 365 Trial/Windows 10/Gray/2.3 Kg), FX566LI-HN272T  ",4.4 out of 5 stars,1169,"₹58,999",https://m.media-amazon.com/images/I/914o5xV1+8L._AC_UY218_.jpg,"battery,gaming,performance,price,media","142,116,76,75,65"
22,B09FHSCTPF,"Lenovo IdeaPad Slim 3 11th Gen Intel Core i5 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/2Yr Warranty/Backlit Keyboard/Arctic Grey/1.65Kg), 82H801KAIN  ",5.0 out of 5 stars,5,"₹54,990",https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Keyboard-82H801KAIN/dp/B09FHSCTPF/ref=sr_1_34?keywords=laptop&qid=1636205411&sr=8-34,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Keyboard-82H801KAIN/product-reviews/B09FHSCTPF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
23,B09FHT8219,"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 10/Office/300Nits/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG013WIN  ",4.3 out of 5 stars,114,"₹62,990",https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UY218_.jpg,"performance,ram,keyboard,fingerprint,battery","13,12,12,9,9"
24,B09F9Q17XT,"Acer Aspire 3 AMD Athlon Silver 3050U Dual-core Processor 15.6"" (39.6 cms) Laptop - (4 GB/1TB HDD/Windows 10 Home/AMD Radeon Graphics /1.9Kg/Silver) A315-23  ",3.2 out of 5 stars,15,"₹32,400",https://m.media-amazon.com/images/I/713qk2mtM0L._AC_UY218_.jpg,https://www.amazon.in/Acer-Aspire-Athlon-Dual-core-Processor/dp/B09F9Q17XT/ref=sr_1_37?keywords=laptop&qid=1636205416&sr=8-37,https://www.amazon.in/Acer-Aspire-Athlon-Dual-core-Processor/product-reviews/B09F9Q17XT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
25,B09F3QZLB6,"Dell 14 (2021) i3-1115G4 Laptop, 8GB, 256GB SSD, Win 10 + MS Office, Integrated Graphics, 14.0"" (35.56 cms) FHD Display, Dune Color (Vostro 3400, D552201WIN9DE)  ",4.0 out of 5 stars,26,"₹42,390",https://m.media-amazon.com/images/I/51CEknIIHcL._AC_UY218_.jpg,"battery,speed,price,performance,work","4,3,3,3,2"
26,B08DHZS1XQ,Lenovo 82C7A006IH AG V15 ADA AMD Athlon Silver 3050U 15.6 inches HD Laptop (4GB RAM/1TB HDD/Windows-10/Integrated Radeon Graphics/Iron Grey/1.85kg)  ,3.2 out of 5 stars,159,"₹31,409",https://m.media-amazon.com/images/I/51RSK3t7tsL._AC_UY218_.jpg,"money,products,warranty,processor,programming","7,5,5,4,3"
27,B09HHL3BNR,"Lenovo V15 Intel Celeron N4020 15.6"" FHD (1080p)(39.62 cm) HD Thin and Light Laptop (4GB RAM/1 TB HDD / DOS /Iron Grey/1 Year Onsite Warranty/1.7 kg), 82C30052IH  ",2.0 out of 5 stars,1,"₹30,300",https://m.media-amazon.com/images/I/61koe2VO+jL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-Celeron-Laptop-Warranty-82C30052IH/dp/B09HHL3BNR/ref=sr_1_40?keywords=laptop&qid=1636205416&sr=8-40,
28,B0999BTTKZ,Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 15.6 inches FHD Thin & Light Business Laptop (8GB/1TB HDD/Windows 10/MS Office/UHD Graphics/Platinum Grey/1.7Kg)  ,3.8 out of 5 stars,363,"₹41,000",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,"battery,weight,camera,money,support","17,10,8,7,7"
29,B09DY8BGSY,"HP Pavilion Gaming 10th Gen Intel Core i5 15.6-inch (39.6 cms) FHD Gaming Laptop (8GB/256GB SSD + 1TB HDD/144Hz/GTX 1650Ti 4GB Graphics/Windows 10/MS Office/2.28 kg), 15-dk1514TX, Black  ",4.1 out of 5 stars,137,"₹65,990",https://m.media-amazon.com/images/I/611VHOvjkES._AC_UY218_.jpg,"battery,gaming,performance,quality,games","18,13,12,10,7"
30,B09FHS18PW,"Lenovo IdeaPad Slim 3 10th Gen Intel Core i5 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/2 Yr Warranty/Platinum Grey/1.7Kg), 81WB013AIN  ",3.9 out of 5 stars,236,"₹49,990",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,"quality,battery,camera,money,display","26,23,20,13,12"
31,B08X4PZZMM,"Dell Inspiron 3501 15.6"" (39.62 cms) FHD Display Laptop (i5-1135G7 / 4GB / 1TB HDD + 256GB SSD / Integrated Graphics / Win 10 + MSO / Soft Mint Color) D560437WIN9SE  ",3.9 out of 5 stars,90,"₹56,500",https://m.media-amazon.com/images/I/510u0O5aJcL._AC_UY218_.jpg,"time,battery,quality,hours,money","5,5,4,4,4"
32,B09C5XN8X7,"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i3 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/2 Year Warranty/Arctic Grey/1.65Kg), 82H801FKIN  ",3.9 out of 5 stars,112,"₹43,490",https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UY218_.jpg,"quality,backup,performance,work,time","9,4,4,4,4"
33,B09DMRPV51,"Lenovo IdeaPad Slim 3 AMD Ryzen 3 3250U 15.6"" (39.62cm) HD AG Thin & Light Laptop (8GB/256GB SSD/Windows 10/Radeon Graphics/MS Office/Platinum Grey/1.85Kg), 81W101QYIN  ",4.2 out of 5 stars,286,"₹35,990",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,"price,performance,battery,quality,speed","26,20,19,18,12"
34,B0979DZ76J,"HP 14 (2021) Thin & Light 10th Gen Intel Core i3, 8GB RAM, 512GB SSD, 15.6-inch (39.6 cms) FHD Screen, Windows 10, MS Office, 4G LTE Connection, Natural Silver(14s-er0502TU)  ",3.8 out of 5 stars,19,"₹49,999",https://m.media-amazon.com/images/I/61HIqJZKPkS._AC_UY218_.jpg,"display,price,inch,office,screen","6,4,3,3,2"
35,B09CMMMV11,"HP Chromebook x360 14-inch (35.56 cms) Thin & Light Touchscreen Laptop (AMD 3015CE/4GB/64GB eMMC Storage/Chrome OS/Forest Teal/1.49 kg), 14a-cb0005AU  ",3.7 out of 5 stars,47,"₹31,990",https://m.media-amazon.com/images/I/81hoonPUdxL._AC_UY218_.jpg,"screen,storage,price,battery,tab","8,8,8,7,7"
36,B09F3QCGFM,"Dell 15 (2021) Ryzen 5-3450U Laptop, 8GB DDR4, 256GB SSD, Win 10 + MS Office, Vega Graphics, 15.6"" (39.61 cms) FHD Display, Soft Mint (Inspiron 3505, D560616WIN9SE)  ",2.8 out of 5 stars,8,"₹45,990",https://m.media-amazon.com/images/I/51TACuT6SNL._AC_UY218_.jpg,https://www.amazon.in/Dell-Graphics-Inspiron-3505-D560616WIN9SE/dp/B09F3QCGFM/ref=sr_1_52?keywords=laptop&qid=1636205416&sr=8-52,https://www.amazon.in/Dell-Graphics-Inspiron-3505-D560616WIN9SE/product-reviews/B09F3QCGFM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
37,B08JCDHPGF,"Lenovo IdeaPad Slim 3 AMD 3020e 15.6"" (39.63cm) HD Thin & Light Laptop (4GB/1TB HDD/Windows 10/AMD Radeon Graphics/Platinum Grey/1.85Kg), 81W100VFIN  ",3.6 out of 5 stars,394,"₹31,999",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,"money,office,quality,camera,battery","12,9,9,9,9"
38,B09D3B7NX9,Acer Aspire 5 Intel Core i3 11th Generation 14-inch (35.56 cms) Thin and Light Laptop - (4 GB/256 GB SSD/Windows 10 Home/Intel UHD Graphics /1.45Kg/Silver) A514-54  ,3.4 out of 5 stars,37,"₹36,999",https://m.media-amazon.com/images/I/71euQ6eHPYL._AC_UY218_.jpg,"quality,keyboard,sound,money,price","9,8,7,5,5"
39,B09H7G428M,"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6""FHD IPS Gaming Laptop (8GB/512GB SSD/W10/120Hz/GTX 1650/Black/2.2Kg), 82EY00UAIN + Ideapad M100 RGB Gaming Mouse (7 Buttons, 7 Color LED, 3200DPI)  ",4.4 out of 5 stars,330,"₹55,289",https://m.media-amazon.com/images/I/61OhtnNT6-L._AC_UY218_.jpg,"battery,gaming,quality,performance,keyboard","39,34,31,29,26"
40,B093VZC5X9,"HP 14 (2021) 11th Gen Intel Core i3 Laptop with Alexa Built-in, 8GB RAM, 256GB SSD, 14-Inch (35.6 cm) FHD Screen, Windows 10, MS Office, (14s- dy2501tu)  ",4.1 out of 5 stars,921,"₹55,289",https://m.media-amazon.com/images/I/71bJqS8ZLTL._AC_UY218_.jpg,"quality,screen,warranty,battery,money","44,40,36,25,24"
41,B07N96FWYL,"(Renewed) Dell Latitude Intel 4th Gen Core i5 14-Inch (35.56 cms) 1366x768 Laptop (4 GB/120 GB SSD/Windows 10/Integrated Graphics/Gray/2 kg), E5440-i5-4 GB-120 GB  ",1.0 out of 5 stars,2,"₹24,990",https://m.media-amazon.com/images/I/51NW0q-szmL._AC_UY218_.jpg,https://www.amazon.in/Latitude-E5440-i5-4-GB-120-GB-Integrated/dp/B07N96FWYL/ref=sr_1_55?keywords=laptop&qid=1636205420&sr=8-55,https://www.amazon.in/Latitude-E5440-i5-4-GB-120-GB-Integrated/product-reviews/B07N96FWYL/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
42,B07ZD7CBLL,"(Renewed) Lenovo Intel Core i5 3320M 14-Inch (35.56 cms) 1366x768 Laptop (8 GB/500 GB HDD/Windows 10/MS Office Pro 2019 /Intel HD Graphics 4000/Black/1.60 Kg), Thinkpad T430  ",3.0 out of 5 stars,125,"₹26,860",https://m.media-amazon.com/images/I/612VugUICLL._AC_UY218_.jpg,"battery,money,condition,value,months","16,13,12,12,9"
43,B09BVVJP7Z,"Lenovo V15 Intel Core i5 11th Gen 15.6"" (39.62 cm) FHD Thin and Light Laptop (8GB RAM/256GB SSD/Windows 10/MS Office/Black/1.7 kg), 82KB00EYIN  ",4.6 out of 5 stars,5,"₹53,990",https://m.media-amazon.com/images/I/51AtifCisBL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-V15-Laptop-Windows-82KB00EYIN/dp/B09BVVJP7Z/ref=sr_1_58?keywords=laptop&qid=1636205420&sr=8-58,https://www.amazon.in/Lenovo-V15-Laptop-Windows-82KB00EYIN/product-reviews/B09BVVJP7Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
44,B01GVVMIPG,HP EliteBook 8460P 14-inch Notebook PC - Intel Core i5-2520M 2.5GHz 8GB 250GB Windows 10 Professional (Renewed)  ,3.6 out of 5 stars,520,"₹23,690",https://m.media-amazon.com/images/I/61KEWGiDAOL._AC_UY218_.jpg,https://www.amazon.in/HP-EliteBook-8460P-14-inch-Notebook/dp/B01GVVMIPG/ref=sr_1_62?keywords=laptop&qid=1636205420&sr=8-62,
45,B08X4P6V2M,"Dell Vostro 3401 35.56 cm (14"") FHD Display Laptop (11th Gen i3-1115G4 / 8GB / 1TB HDD / Integrated Graphics / Win 10 + MSO / Accent Black) D552175WIN9BE  ",3.7 out of 5 stars,196,"₹40,620",https://m.media-amazon.com/images/I/8147cwFm2PL._AC_UY218_.jpg,"time,windows,ram,quality,machine","13,6,6,6,5"
46,B09DL27QLK,"ASUS Vivobook 14 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X409FA-BV301T Thin and Light Laptop (14.1 inch, Slate Grey, 1.6 kg)  ",3.3 out of 5 stars,3,"₹33,900",https://m.media-amazon.com/images/I/71+cBm-j0TL._AC_UY218_.jpg,https://www.amazon.in/ASUS-Vivobook-Core-10th-X409FA-BV301T/dp/B09DL27QLK/ref=sr_1_66?keywords=laptop&qid=1636205420&sr=8-66,https://www.amazon.in/ASUS-Vivobook-Core-10th-X409FA-BV301T/product-reviews/B09DL27QLK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
47,B098XLXDRS,Mi Notebook Ultra 3K Resolution Display Intel Core i5-11300H 11th Gen 15.6-inch(39.62 cms) Thin and Light Laptop (8GB/512GB SSD/Iris Xe Graphics/Win 10/MS Office/Backlit KB/Fingerprint Sensor/1.7Kg)  ,4.1 out of 5 stars,245,"₹59,999",https://m.media-amazon.com/images/I/81RHHnGydgL._AC_UY218_.jpg,"battery,display,quality,speakers,price","69,63,54,41,35"
48,B09DGDW4Y1,"HP Pavilion 15 Ryzen 5 15.6-inch (39.6 cms) Thin & Light FHD Laptop (16GB/512GB SSD/B&O Audio/Windows 10/MS Office/Fingerprint Reader/Natural Silver/1.75 kg), 15-eh1103AU  ",4.3 out of 5 stars,1206,"₹65,990",https://m.media-amazon.com/images/I/71EhyC2huLL._AC_UY218_.jpg,"core,battery,performance,quality,price","172,77,47,47,44"
49,B09F3Q4CWN,"Dell 15 (2021) Ryzen 3-3250U Laptop, 8GB, 1TB HDD, Win 10 + MS Office, Radeon Graphics, 15.6"" (39.61 cms) FHD Display, Soft Mint Color (Inspiron 3505, D560617WIN9SE)  ",2.3 out of 5 stars,5,"₹39,990",https://m.media-amazon.com/images/I/51TACuT6SNL._AC_UY218_.jpg,https://www.amazon.in/Dell-Graphics-Inspiron-3505-D560617WIN9SE/dp/B09F3Q4CWN/ref=sr_1_69?keywords=laptop&qid=1636205423&sr=8-69,https://www.amazon.in/Dell-Graphics-Inspiron-3505-D560617WIN9SE/product-reviews/B09F3Q4CWN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
50,B09GKWR7RT,"ASUS VivoBook 14 Core i5 10th Gen,14-inch FHD,Thin and Light Laptop(8GB/512GB SSD/MSO/Win 10/Integrated Graphics/Silver/1.6 Kg) + Wireless Mouse + Microsoft 365 Personal 12-Month Subscription  ",3.9 out of 5 stars,102,"₹49,590",https://m.media-amazon.com/images/I/71oeQO9yWzL._AC_UY218_.jpg,"battery,camera,quality,performance,warranty","10,10,8,7,6"
51,B097T1WN1Y,"Dell Vostro 3400 14"" FHD Display Laptop (i5-1135G7 / 8GB / 1TB HDD + 256GB SSD / Integrated Graphics / Win10 + MSO / Black) D552186WIN9BE  ",3.6 out of 5 stars,109,"₹53,990",https://m.media-amazon.com/images/I/51IsQHLroNL._AC_UY218_.jpg,"battery,backup,issue,display,heating","20,10,7,7,6"
52,B098P1K6W9,"Fujitsu UH-X 11th Gen Intel Core i5 13.3” (33.78cm) FHD IPS 400Nits Thin and Light Laptop (8GB/512GB SSD/Win10/Office/Iris Xe Graphics/Backlit Kb/ Fingerprint Reader/Black/878gms), 4ZR1D67595  ",3.7 out of 5 stars,15,"₹69,990",https://m.media-amazon.com/images/I/91MVVK14sEL._AC_UY218_.jpg,"quality,battery,weight,screen,media","8,7,7,5,3"
53,B098QBT5KT,"Victus by HP Ryzen 5 5600H 16.1-inch(40.9 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/4GB Radeon RX5500M Graphics/Flicker Free Display/Windows 10/MS Office/Mica Silver/2.48 Kg), 16-e0162AX, Black  ",4.4 out of 5 stars,20,"₹70,893",https://m.media-amazon.com/images/I/71h7F81EBoS._AC_UY218_.jpg,"gpu,performance,issue,screen,graphics","9,8,8,7,6"
54,B08T6SJ215,"HP 15 (2021) Thin & Light Ryzen 3-3250 Laptop, 8 GB RAM, 1TB HDD, 39.62 cms (15.6"") FHD Screen, Windows 10, MS Office (15s-gr0011AU)  ",3.9 out of 5 stars,1836,"₹31,990",https://m.media-amazon.com/images/I/71SMr4ZGf1L._AC_UY218_.jpg,"quality,money,time,performance,screen","46,45,37,34,29"
55,B0987S6PG1,"ASUS TUF Gaming F17 (2021), 17.3-inch (43.94 cms) FHD 144Hz, Intel Core i7-11800H 11th Gen, GeForce RTX 3050 Ti 4GB Graphics, Gaming Laptop (16GB/1TB SSD/Windows 10/Eclipse Gray/2.6 Kg) FX766HE-HX022T  ",4.6 out of 5 stars,6,"₹1,13,990",https://m.media-amazon.com/images/I/81URizOYflL._AC_UY218_.jpg,https://www.amazon.in/ASUS-17-3-inch-i7-11800H-GeForce-RTX-3050-Ti-FX766HE-HX022T/dp/B0987S6PG1/ref=sr_1_82?keywords=laptop&qid=1636205423&sr=8-82,https://www.amazon.in/ASUS-17-3-inch-i7-11800H-GeForce-RTX-3050-Ti-FX766HE-HX022T/product-reviews/B0987S6PG1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
56,B095JZLDSF,"HP 14 (2021) Thin & Light 11th Gen Core i3 Laptop, 8GB RAM, 256GB SSD, Intel UHD Graphics, 14-inch (35.56 cms) HD Screen, Windows 10, MS Office, Alexa Built-in (14s-dq2100TU), Black  ",3.9 out of 5 stars,55,"₹41,490",https://m.media-amazon.com/images/I/71CiYVzgJsL._AC_UY218_.jpg,"screen,office,quality,model,work","6,6,5,4,4"
57,B095JY5B3F,"Lenovo V15 AMD 15.6-inch (39.6 cm) FHD Thin and Light Laptop (AMD Athlon Silver 3050 U/ 4GB RAM/ 1TB HDD/ Windows 10 Home/Integrated AMD Radeon Graphics/ Iron Grey/ 1.85 kg), 82C700J0IH  ",3.3 out of 5 stars,170,"₹30,650",https://m.media-amazon.com/images/I/71vCx6vbdBL._AC_UY218_.jpg,"battery,quality,media,processor,performance","7,7,7,6,5"
58,B09BF65Z1V,"ASUS VivoBook 14 (2021), Intel Core i5-1135G7 11th Gen, 14-Inch (35.56 cms) FHD Thin and Light Laptop (8GB RAM/1TB HDD + 256GB SSD/Office 2019/Windows 10/Integrated/Silver/1.6 kg), X415EA-EB572TS  ",3.6 out of 5 stars,20,"₹53,990",https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,"quality,keyboard,issue,replacement,review","7,6,4,4,4"
