,Product_code,Product_name,Rating,number_of_reveiws,Price,Images,Link,Reveiw Link,Brand
82,B0897MV47X,"Lenovo V15 AMD RYZEN 3 3250U 15.6-inch (39.62 cm) HD Laptop (4GB/1TB/Windows 10/Grey/1.85Kg) ,82C7001YIH  ",2.7,44,34990,https://m.media-amazon.com/images/I/61U0JQ6HnHL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-V15-15-6-inch-Windows-82C7001YIH/dp/B0897MV47X/ref=sr_1_104?dchild=1&keywords=laptop&qid=1632408242&sr=8-104,https://www.amazon.in/Lenovo-V15-15-6-inch-Windows-82C7001YIH/product-reviews/B0897MV47X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
83,B092JLRFS5,"HP 15 Ryzen 5 4500U Processor 15.6-inch(39.6 cm) FHD Laptop (8GB/256GB/Windows 10/MS Office/Natural Silver/1.69Kg), 15s-ey1004AU  ",3.6,6,47494,https://m.media-amazon.com/images/I/81SdJG3OUjL._AC_UY218_.jpg,https://www.amazon.in/HP-Processor-15-6-inch-Windows-15s-ey1004AU/dp/B092JLRFS5/ref=sr_1_105?dchild=1&keywords=laptop&qid=1632408242&sr=8-105,https://www.amazon.in/HP-Processor-15-6-inch-Windows-15s-ey1004AU/product-reviews/B092JLRFS5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
84,B09DCSJFBJ,ASUS VivoBook15-X515EA-BQ312TS-Intel Core i3-1115G4 (8GB RAM/256 GB NVMe SSD/Win10+McAfee/Ms Office H&S 2019/15.6-inch FHD IPS/FP Reader/1.75 kg/Silver/1 Yr. Warranty)  ,3.0,2,40590,https://m.media-amazon.com/images/I/61KeA6Ah33L._AC_UY218_.jpg,https://www.amazon.in/ASUS-VivoBook15-X515EA-BQ312TS-Intel-i3-1115G4-15-6-inch-Warranty/dp/B09DCSJFBJ/ref=sr_1_106?dchild=1&keywords=laptop&qid=1632408242&sr=8-106,https://www.amazon.in/ASUS-VivoBook15-X515EA-BQ312TS-Intel-i3-1115G4-15-6-inch-Warranty/product-reviews/B09DCSJFBJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
86,B098F4SGHR,"ASUS VivoBook 14 (2020), Intel Core i3-1005G1 10th Gen, 14-inch (35.56 cm) FHD, Thin and Light Laptop (4GB/256GB SSD/Office 2019/Windows 10/Integrated Graphics/Silver/1.6 Kg), X415JA-EB312TS  ",4.1,40,36990,https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,https://www.amazon.in/ASUS-VivoBook-i3-1005G1-Integrated-X415JA-EB312TS/dp/B098F4SGHR/ref=sr_1_110?dchild=1&keywords=laptop&qid=1632408242&sr=8-110,https://www.amazon.in/ASUS-VivoBook-i3-1005G1-Integrated-X415JA-EB312TS/product-reviews/B098F4SGHR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
87,B089DFJHZ8,Mi Notebook Horizon Edition 14 Intel Core i7-10510U 10th Gen Thin and Light Laptop(8GB/512GB SSD/Windows 10/Nvidia MX350 2GB Graphics/Grey/1.35Kg)(Without Webcam) XMA1904-AF  ,4.2,844,57490,https://m.media-amazon.com/images/I/713he67k8HL._AC_UY218_.jpg,https://www.amazon.in/Notebook-Horizon-i7-10510U-Graphics-XMA1904-AF/dp/B089DFJHZ8/ref=sr_1_111?dchild=1&keywords=laptop&qid=1632408242&sr=8-111,https://www.amazon.in/Notebook-Horizon-i7-10510U-Graphics-XMA1904-AF/product-reviews/B089DFJHZ8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,MI
88,B09B3Z23L8,"(Renewed) Hp Elitebook 745 G2 Laptop (AMD A10 Pro 8Gb Ram 500Gb Hdd 14.1"" Led Screen AMD R6 Graphics Windows 10 Pro)  ",1.0,2,25999,https://m.media-amazon.com/images/I/31+PLPrt6RL._AC_UY218_.jpg,https://www.amazon.in/Renewed-Elitebook-745-Graphics-Windows/dp/B09B3Z23L8/ref=sr_1_112?dchild=1&keywords=laptop&qid=1632408242&sr=8-112,https://www.amazon.in/Renewed-Elitebook-745-Graphics-Windows/product-reviews/B09B3Z23L8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
89,B08YR9DDVZ,"AVITA Essential Refresh NE14A2INC44A-MB 14-inch/35.56 cm(Intel Celeron-N4020/4GB/256GB SSD/Windows 10 Home/FHD/Integrated Graphics),Matt Black  ",3.7,82,27999,https://m.media-amazon.com/images/I/61YdFkoR9dL._AC_UY218_.jpg,https://www.amazon.in/AVITA-Essential-NE14A2INC44A-MB-Celeron-N4020-Integrated/dp/B08YR9DDVZ/ref=sr_1_113?dchild=1&keywords=laptop&qid=1632408242&sr=8-113,https://www.amazon.in/AVITA-Essential-NE14A2INC44A-MB-Celeron-N4020-Integrated/product-reviews/B08YR9DDVZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,AVITA
90,B096W27N4K,"ASUS VivoBook 14 (2020), 14.0-inch (35.56 cms) FHD Intel Core i5-1035G1 10th Gen, Laptop (8GB/1TB HDD + 256GB SSD/Office 2019/Windows 10/2GB NVIDIA MX130 Graphics/Silver/1.6 kg), X415JF-EB522TS  ",4.6,7,55990,https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,https://www.amazon.in/ASUS-VivoBook-14-0-inch-i5-1035G1-X415JF-EB522TS/dp/B096W27N4K/ref=sr_1_114?dchild=1&keywords=laptop&qid=1632408242&sr=8-114,https://www.amazon.in/ASUS-VivoBook-14-0-inch-i5-1035G1-X415JF-EB522TS/product-reviews/B096W27N4K/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
91,B095YC11CF,"HP 15 10th Gen Intel Core i3 Thin & Light 15.6-Inch (39.62 cms) FHD Laptop (8GB/1TB HDD/M.2 Slot/Windows 10/MS Office/Jet Black), 15s-du1066TU  ",4.2,733,40990,https://m.media-amazon.com/images/I/81Ne5qKmE8L._AC_UY218_.jpg,https://www.amazon.in/HP-15-6-Inch-Laptop-Windows-15s-du1066TU/dp/B095YC11CF/ref=sr_1_115?dchild=1&keywords=laptop&qid=1632408242&sr=8-115,https://www.amazon.in/HP-inches-Laptop-Windows-15s-du1066TU/product-reviews/B095YC11CF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
93,B08CRMTKMK,"ASUS TUF Gaming F15 Laptop 15.6"" (39.62 cms) FHD 144Hz, Intel Core i5-10300H 10th Gen, GeForce GTX 1650 4GB GDDR6 Graphics (8GB RAM/512GB NVMe SSD/Windows 10/Fortress Gray/2.30 Kg), FX566LH-HN257T  ",4.4,783,61990,https://m.media-amazon.com/images/I/914o5xV1+8L._AC_UY218_.jpg,https://www.amazon.in/ASUS-i5-10300H-Graphics-Fortress-FX566LH-HN257T/dp/B08CRMTKMK/ref=sr_1_116?dchild=1&keywords=laptop&qid=1632408245&sr=8-116,https://www.amazon.in/ASUS-i5-10300H-Graphics-Fortress-FX566LH-HN257T/product-reviews/B08CRMTKMK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
95,B09BCSPX7X,"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit Keyboard/2 Year Warranty/Arctic Grey/1.65Kg), 82H80156IN  ",3.6,7,54990,https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Keyboard-Warranty-82H80156IN/dp/B09BCSPX7X/ref=sr_1_118?dchild=1&keywords=laptop&qid=1632408245&sr=8-118,https://www.amazon.in/Lenovo-IdeaPad-Keyboard-Warranty-82H80156IN/product-reviews/B09BCSPX7X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
99,B09BCRJQB4,"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i3 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/2 Year Warranty/Arctic Grey/1.65Kg), 82H800U5IN  ",4.1,497,44490,https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82H800U5IN/dp/B09BCRJQB4/ref=sr_1_127?dchild=1&keywords=laptop&qid=1632408245&sr=8-127,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82H800U5IN/product-reviews/B09BCRJQB4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
100,B09C5XN8X7,"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i3 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/2 Year Warranty/Arctic Grey/1.65Kg), 82H801FKIN  ",4.5,2,45490,https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82H801FKIN/dp/B09C5XN8X7/ref=sr_1_128?dchild=1&keywords=laptop&qid=1632408245&sr=8-128,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82H801FKIN/product-reviews/B09C5XN8X7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
102,B097SZ1DPQ,"Dell 14 (2021) i3-1125G4 2in1 Touch Screen Laptop, 8Gb RAM, 512Gb SSD, 14” (35.56 cms) FHD Display, Win 10 + MSO, Backlit KB + FPR + Active Pen, Silver Metal Color (Inspiron 5410, D560531WIN9S)  ",4.0,47,56999,https://m.media-amazon.com/images/I/618nCW+Qk+S._AC_UY218_.jpg,https://www.amazon.in/Dell-i3-1125G4-Inspiron-5410-D560531WIN9S/dp/B097SZ1DPQ/ref=sr_1_130?dchild=1&keywords=laptop&qid=1632408245&sr=8-130,https://www.amazon.in/Dell-i3-1125G4-Inspiron-5410-D560531WIN9S/product-reviews/B097SZ1DPQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
103,B095SQM9KM,"Lenovo ThinkPad E15 (2021) Intel Core i5 11th Gen 15.6-inch (39.62 cm) FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 10/MS Office/Fingerprint Reader/Black/Aluminium Surface/1.7 kg), 20TDS0G300  ",4.5,20,78990,https://m.media-amazon.com/images/I/71TuueY7JDS._AC_UY218_.jpg,https://www.amazon.in/Lenovo-15-6-inch-Fingerprint-Aluminium-20TDS0G300/dp/B095SQM9KM/ref=sr_1_131?dchild=1&keywords=laptop&qid=1632408245&sr=8-131,https://www.amazon.in/Lenovo-ThinkPad-15-6-inch-Windows-20TDS0G300/product-reviews/B095SQM9KM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
104,B094Y5YJ1P,"Dell Inspiron 3501 15.6"" FHD Display Laptop (i3-1005G1/ 8GB/ 1TB/ Win 10 + MSO/ Integrated Graphics/ Accent Black) D560420WIN9B  ",4.1,5,41990,https://m.media-amazon.com/images/I/61Ly7UXBSTS._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-3501-Integrated-D560420WIN9B/dp/B094Y5YJ1P/ref=sr_1_132?dchild=1&keywords=laptop&qid=1632408245&sr=8-132,https://www.amazon.in/Dell-Inspiron-3501-Integrated-D560420WIN9B/product-reviews/B094Y5YJ1P/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
105,B09F3W3YT3,"(Renewed) Dell LATITUDE E7440 14-inch Touch Laptop (Core i5 4th Gen/8GB Ram (Upgradable to 16Gb )/500gb Hdd /Windows 10 Pro/ 4 GB Intel HD Graphics,Wifi, Webcam), ( 6 Months Onsite Warranty )  ",4.0,1,31997,https://m.media-amazon.com/images/I/31TMBp0B8jL._AC_UY218_.jpg,https://www.amazon.in/Dell-LATITUDE-Upgradable-Graphics-Warranty/dp/B09F3W3YT3/ref=sr_1_136?dchild=1&keywords=laptop&qid=1632408249&sr=8-136,https://www.amazon.in/Dell-LATITUDE-Upgradable-Graphics-Warranty/product-reviews/B09F3W3YT3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
109,B098P62W63,"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i5-10300H 10th Gen, GTX 1650 Ti GDDR6 4GB Graphics, Gaming Laptop (8GB RAM/512GB SSD/Windows 10/Fortress Gray/2.3 Kg), FX566LI-HN272T  ",4.4,783,63990,https://m.media-amazon.com/images/I/914o5xV1+8L._AC_UY218_.jpg,https://www.amazon.in/ASUS-15-6-inch-i5-10300H-Graphics-FX566LI-HN272T/dp/B098P62W63/ref=sr_1_143?dchild=1&keywords=laptop&qid=1632408249&sr=8-143,https://www.amazon.in/ASUS-15-6-inch-i5-10300H-Graphics-FX566LI-HN272T/product-reviews/B098P62W63/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
111,B07K1K6CYW,"Dell Latitiude 3340 13.3inch Laptop, Core i3-4005U 1.7GHz, 4GB RAM, 128GB Solid State Drive, Windows 10 Professional (Renewed)  ",4.0,50,28990,https://m.media-amazon.com/images/I/51BUvYOD5nL._AC_UY218_.jpg,https://www.amazon.in/Dell-Latitiude-3340-13-3inch-Professional/dp/B07K1K6CYW/ref=sr_1_146?dchild=1&keywords=laptop&qid=1632408249&sr=8-146,,DELL
112,B0928TPR8H,"HP 14 Ryzen 5 5500U 14-inch(35.6 cm) FHD Laptop with Alexa Built-in(8GB/512GB SSD/Windows 10/MS Office/Natural Silver/1.46Kg), 14s-fq1030AU  ",4.4,410,51990,https://m.media-amazon.com/images/I/712lajO8VaL._AC_UY218_.jpg,https://www.amazon.in/HP-14-inch-Windows-Natural-14s-fq1030AU/dp/B0928TPR8H/ref=sr_1_147?dchild=1&keywords=laptop&qid=1632408249&sr=8-147,https://www.amazon.in/HP-14-inch-Windows-Natural-14s-fq1030AU/product-reviews/B0928TPR8H/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
113,B097SZTNJ3,"Dell 15 (2021) i5-1135G7 Laptop,8Gb RAM,1TB HDD + 256Gb SSD,15.6” (39.62 cms) FHD Display, Win 10 + MS Office,Nvidia 2GB MX350 Graphics,Backlit KB, Platinum Silver Color (Inspiron 3511, D560505WIN9S)  ",3.6,26,67489,https://m.media-amazon.com/images/I/612whSmr1ML._AC_UY218_.jpg,https://www.amazon.in/Dell-i5-1135G7-Inspiron-3511-D560505WIN9S/dp/B097SZTNJ3/ref=sr_1_147?dchild=1&keywords=laptop&qid=1632408252&sr=8-147,https://www.amazon.in/Dell-i5-1135G7-Inspiron-3511-D560505WIN9S/product-reviews/B097SZTNJ3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
114,B098NNGNVC,"HP Pavilion Aero Ultra Thin & Light 13.3-inch(33.8 cm) WUXGA Laptop (Ryzen 5-5600U/16GB RAM/512GB SSD/Windows 10/MS Office/Natural Silver/0.97 Kg), 13-be0030AU  ",3.8,8,76990,https://m.media-amazon.com/images/I/717N5vLyAtS._AC_UY218_.jpg,https://www.amazon.in/HP-Pavilion-Aero-13-3-inch-13-be0030AU/dp/B098NNGNVC/ref=sr_1_148?dchild=1&keywords=laptop&qid=1632408252&sr=8-148,https://www.amazon.in/HP-Pavilion-Aero-5-5600U-1920x1200/product-reviews/B098NNGNVC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
115,B07NVLR8T5,Dell XPS 12 - Touch Screen UHD - (Core m7-6Y75/8GB/512 SSD/Win 10/Integrated Graphics)  ,2.4,3,49990,https://m.media-amazon.com/images/I/41nbVAlWFuL._AC_UY218_.jpg,https://www.amazon.in/Dell-XPS-12-Integrated-Graphics/dp/B07NVLR8T5/ref=sr_1_149?dchild=1&keywords=laptop&qid=1632408252&sr=8-149,https://www.amazon.in/Dell-XPS-12-Integrated-Graphics/product-reviews/B07NVLR8T5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
116,B0972R7ZK2,"Lenovo V15 AMD 15.6-inch FHD Thin and Light Laptop (AMD Athlon Gold 3150U/ 4GB RAM/ 1TB HDD/ Dos /Integrated AMD Radeon Graphics/ Iron Grey), 82C700JCIH  ",3.3,14,29990,https://m.media-amazon.com/images/I/411oQKL9dUS._AC_UY218_.jpg,https://www.amazon.in/Lenovo-15-6-inch-Integrated-Graphics-82C700JCIH/dp/B0972R7ZK2/ref=sr_1_150?dchild=1&keywords=laptop&qid=1632408252&sr=8-150,https://www.amazon.in/Lenovo-15-6-inch-Integrated-Graphics-82C700JCIH/product-reviews/B0972R7ZK2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
117,B0928T6QM3,"HP 15 11th Gen Intel Core i5 Processor 15.6-inch(39.6 cm) FHD Laptop with Alexa Built-in(8GB/512GB SSD/Windows 10/2GB MX350 Graphics/Natural Silver/1.75Kg), 15s-dr3500TX  ",4.2,154,64990,https://m.media-amazon.com/images/I/81pG0gZywML._AC_UY218_.jpg,https://www.amazon.in/HP-Processor-15-6-inch-Graphics-15s-dr3500TX/dp/B0928T6QM3/ref=sr_1_151?dchild=1&keywords=laptop&qid=1632408252&sr=8-151,https://www.amazon.in/HP-Processor-Windows-Graphics-15s-dr3500TX/product-reviews/B0928T6QM3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
118,B091KJHJT3,"Lenovo V15-ADA AMD RYZEN 3 3250U 15.6-inch HD Laptop (4GB/1TB/Windows 10/Iron Grey),82C700H3IH  ",3.5,43,34990,https://m.media-amazon.com/images/I/51jLW8T47US._AC_UY218_.jpg,https://www.amazon.in/Lenovo-V15-ADA-15-6-inch-Windows-82C700H3IH/dp/B091KJHJT3/ref=sr_1_152?dchild=1&keywords=laptop&qid=1632408252&sr=8-152,https://www.amazon.in/Lenovo-V15-ADA-Business-Windows-82C700H3IH/product-reviews/B091KJHJT3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
119,B098QB1TPX,"Victus by HP Ryzen 5 5600H 16.1-inch(40.9 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/4GB GTX 1650 Graphics/Flicker Free Display/Windows 10/MS Office/Mica Silver/2.48 Kg), 16-e0075AX  ",4.2,111,68990,https://m.media-amazon.com/images/I/713aQxv9KHS._AC_UY218_.jpg,https://www.amazon.in/HP-16-1-inch-Graphics-Flicker-16-e0075AX/dp/B098QB1TPX/ref=sr_1_154?dchild=1&keywords=laptop&qid=1632408252&sr=8-154,https://www.amazon.in/HP-16-1-inch-Graphics-Flicker-16-e0075AX/product-reviews/B098QB1TPX/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,VICTUS
120,B096SL21J8,Acer Aspire 3 core i5 11th Generation Processor 15.6-inch (39.6 cm) Full HD Thin and Light Laptop - (8 GB/1 TB HDD/Windows 10 Home/Intel Iris Xe Graphic/Microsoft Office 2019/1.7Kg/Silver) A315-58  ,3.3,12,54990,https://m.media-amazon.com/images/I/41LHkg5LbRS._AC_UY218_.jpg,https://www.amazon.in/Acer-Aspire-Generation-Processor-15-6-inch/dp/B096SL21J8/ref=sr_1_157?dchild=1&keywords=laptop&qid=1632408252&sr=8-157,https://www.amazon.in/Acer-Aspire-Generation-Processor-15-6-inch/product-reviews/B096SL21J8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ACER
121,B099VZ7493,"HP 15 Ryzen 3 5300U 15.6-inch(39.6 cm) FHD Thin & Light Laptop (8GB RAM/512GB SSD/Windows 10/MS Office/Natural Silver/1.69 Kg), 15s-eq2042AU  ",4.3,75,54990,https://m.media-amazon.com/images/I/81SdJG3OUjL._AC_UY218_.jpg,https://www.amazon.in/HP-15-6-inch-Windows-Natural-15s-eq2042AU/dp/B099VZ7493/ref=sr_1_158?dchild=1&keywords=laptop&qid=1632408252&sr=8-158,https://www.amazon.in/HP-15-6-inch-Windows-Natural-15s-eq2042AU/product-reviews/B099VZ7493/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
122,B08CXSLPTZ,"Lenovo V14 AMD RYZEN 3 3250U 14"" (35.56cms) HD Laptop (4GB/1TB/Dos/Iron Grey/1.85Kg) 82C6000KIH  ",3.5,46,31990,https://m.media-amazon.com/images/I/51ZE3adhGVL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-V14-14-inch-Laptop-82C6000KIH/dp/B08CXSLPTZ/ref=sr_1_159?dchild=1&keywords=laptop&qid=1632408252&sr=8-159,https://www.amazon.in/Lenovo-V14-14-inch-Laptop-82C6000KIH/product-reviews/B08CXSLPTZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
123,B095KP1TJM,"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.39Kg), 82FE00QLIN  ",4.3,118,62700,https://m.media-amazon.com/images/I/6177wJ0CIrL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-Keyboard-Fingerprint-Graphite-82FE00QLIN/dp/B095KP1TJM/ref=sr_1_160?dchild=1&keywords=laptop&qid=1632408252&sr=8-160,https://www.amazon.in/Lenovo-Keyboard-Fingerprint-Business-82FE00QLIN/product-reviews/B095KP1TJM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
124,B09CD3L6CQ,"ASUS VivoBook Ultra K14 Intel Core i5-1135G7 14-inch FHD IPS Thin&Light Laptop(16GB RAM/512GB NVMe SSD/Win. 10/MSOffice H&S 2019/1 Yr.McAfee/Intel Iris Xe Graphics/Black/1 Yr./1.4 kg),K413EA-EB522TS  ",4.0,1,65500,https://m.media-amazon.com/images/I/31ZrkdilbyL._AC_UY218_.jpg,https://www.amazon.in/ASUS-VivoBook-i5-1135G7-Yr-McAfee-K413EA-EB522TS/dp/B09CD3L6CQ/ref=sr_1_161?dchild=1&keywords=laptop&qid=1632408252&sr=8-161,https://www.amazon.in/ASUS-VivoBook-i5-1135G7-Yr-McAfee-K413EA-EB522TS/product-reviews/B09CD3L6CQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
125,B08XNZD56X,"HP 15 11th Gen Intel Core i5 Processor 15.6-inch (39.6 cm) FHD Laptop (8GB/512GB SSD +32GB Intel Optane/Win 10/MS Office/Jet Black/1.69 Kg), 15s-fq2071TU  ",4.1,57,56175,https://m.media-amazon.com/images/I/71fvR6NCIFL._AC_UY218_.jpg,https://www.amazon.in/HP-Processor-15-6-inch-Laptop-15s-fq2071TU/dp/B08XNZD56X/ref=sr_1_162?dchild=1&keywords=laptop&qid=1632408252&sr=8-162,https://www.amazon.in/HP-Processor-15-6-inch-Laptop-15s-fq2071TU/product-reviews/B08XNZD56X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
126,B097T1JNQS,"Dell Vostro 3400 14"" FHD Display Laptop (i5-1135G7 / 8GB / 512GB SSD / Integrated Graphics / Win10 + MSO / Black) D552184WIN9BE  ",3.8,98,57990,https://m.media-amazon.com/images/I/51IsQHLroNL._AC_UY218_.jpg,https://www.amazon.in/Dell-Vostro-3400-Integrated-D552184WIN9BE/dp/B097T1JNQS/ref=sr_1_164?dchild=1&keywords=laptop&qid=1632408252&sr=8-164,https://www.amazon.in/Dell-Vostro-3400-Integrated-D552184WIN9BE/product-reviews/B097T1JNQS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
127,B08HJJKDSH,"Lenovo V15 AMD Ryzen 5 15.6""(39.62cms) FHD Thin and Light Laptop (8GB/1TB HDD/Windows 10/AMD Radeon Vega 8 Graphics/Iron Grey/1.85Kg), 82C7003PIH  ",3.6,235,45499,https://m.media-amazon.com/images/I/61U0JQ6HnHL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-V15-Windows-Graphics-82C7003PIH/dp/B08HJJKDSH/ref=sr_1_163?dchild=1&keywords=laptop&qid=1632408255&sr=8-163,https://www.amazon.in/Lenovo-V15-Windows-Graphics-82C7003PIH/product-reviews/B08HJJKDSH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
129,B07WX1ZJ6W,"Dell Latitude 3340 13.3"" Laptop, Intel Core i3, 4GB RAM, 500GB HDD, Win10 Home (Renewed)  ",4.0,285,27990,https://m.media-amazon.com/images/I/71btHXLvmYS._AC_UY218_.jpg,https://www.amazon.in/Dell-Latitude-3340-Laptop-Renewed/dp/B07WX1ZJ6W/ref=sr_1_165?dchild=1&keywords=laptop&qid=1632408255&sr=8-165,,DELL
130,B09BF6S7RX,"ASUS VivoBook 14 (2021), Intel Core i3-1115G4 11th Gen, 14-Inch (35.56 cms) FHD Thin and Light Laptop (8GB RAM/256GB SSD/Office 2019/Windows 10/Integrated/Silver/1.6 kg), X415EA-EK342TS  ",4.0,8,41990,https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,https://www.amazon.in/ASUS-VivoBook-i3-1115G4-Integrated-X415EA-EK342TS/dp/B09BF6S7RX/ref=sr_1_166?dchild=1&keywords=laptop&qid=1632408255&sr=8-166,https://www.amazon.in/ASUS-VivoBook-i3-1115G4-Integrated-X415EA-EK342TS/product-reviews/B09BF6S7RX/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
131,B08TX1NHB8,"(Renewed) Dell Intel Core i3 4005U 13.3-Inch (33.78 cms) HD (1366 X 768) Pixels Laptop (4 GB/256 GB SSD/Windows 10 Pro/Intel/Grey/1.75 Kg), 3340-i3-4-256  ",4.0,1,28990,https://m.media-amazon.com/images/I/51v9dYlc6EL._AC_UY218_.jpg,https://www.amazon.in/Renewed-Dell-13-3-Inch-Windows-3340-i3-4-256/dp/B08TX1NHB8/ref=sr_1_167?dchild=1&keywords=laptop&qid=1632408255&sr=8-167,,DELL
132,B0928SZKL1,"HP 14(2021) 5th Gen Ryzen 3 5300U 14-inch(35.6 cm) FHD Laptop with Alexa Built-in(8GB/512GB SSD/Windows 10/MS Office/Natural Silver/1.46Kg), 14s-fq1029AU  ",4.4,421,28990,https://m.media-amazon.com/images/I/712lajO8VaL._AC_UY218_.jpg,https://www.amazon.in/HP-14-inch-Windows-Natural-14s-fq1029AU/dp/B0928SZKL1/ref=sr_1_168?dchild=1&keywords=laptop&qid=1632408255&sr=8-168,https://www.amazon.in/HP-inches-Windows-Natural-14s-fq1029AU/product-reviews/B0928SZKL1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
